site_id,local_site_name,address,latitude,longitude,date,parameter,units,sample_measurement,aqi
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-07-29,Ozone,Parts per million,0.027235,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-07-30,Ozone,Parts per million,0.028824,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-07-31,Ozone,Parts per million,0.028294,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-01,Ozone,Parts per million,0.024765,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-02,Ozone,Parts per million,0.033647,45.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-03,Ozone,Parts per million,0.046941,67.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-04,Ozone,Parts per million,0.043882,51.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-05,Ozone,Parts per million,0.034,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-06,Ozone,Parts per million,0.034765,41.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-07,Ozone,Parts per million,0.035529,35.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-08,Ozone,Parts per million,0.033118,40.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-09,Ozone,Parts per million,0.043529,54.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-10,Ozone,Parts per million,0.045588,61.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-11,Ozone,Parts per million,0.037353,41.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-12,Ozone,Parts per million,0.031765,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-13,Ozone,Parts per million,0.037471,42.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-14,Ozone,Parts per million,0.024824,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-15,Ozone,Parts per million,0.034706,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-16,Ozone,Parts per million,0.027235,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-17,Ozone,Parts per million,0.036733,40.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-18,Ozone,Parts per million,0.034529,43.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-19,Ozone,Parts per million,0.033647,44.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-20,Ozone,Parts per million,0.039824,48.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-21,Ozone,Parts per million,0.026,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-22,Ozone,Parts per million,0.026412,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-23,Ozone,Parts per million,0.0317,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-24,Ozone,Parts per million,0.035636,38.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-25,Ozone,Parts per million,0.023294,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-26,Ozone,Parts per million,0.029412,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-27,Ozone,Parts per million,0.028059,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-28,Ozone,Parts per million,0.026412,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-29,Ozone,Parts per million,0.043059,49.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-30,Ozone,Parts per million,0.0225,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-08-31,Ozone,Parts per million,0.030235,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-01,Ozone,Parts per million,0.020706,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-02,Ozone,Parts per million,0.039412,49.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-03,Ozone,Parts per million,0.032471,38.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-04,Ozone,Parts per million,0.027235,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-05,Ozone,Parts per million,0.030059,44.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-06,Ozone,Parts per million,0.030118,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-07,Ozone,Parts per million,0.031176,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-08,Ozone,Parts per million,0.019824,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-09,Ozone,Parts per million,0.023824,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-10,Ozone,Parts per million,0.019353,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-11,Ozone,Parts per million,0.025235,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-12,Ozone,Parts per million,0.027118,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-13,Ozone,Parts per million,0.022941,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-14,Ozone,Parts per million,0.018353,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-15,Ozone,Parts per million,0.023529,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-16,Ozone,Parts per million,0.033471,46.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-17,Ozone,Parts per million,0.046882,50.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-18,Ozone,Parts per million,0.028294,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-19,Ozone,Parts per million,0.025824,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-20,Ozone,Parts per million,0.030412,46.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-21,Ozone,Parts per million,0.039118,49.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-22,Ozone,Parts per million,0.037941,41.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-23,Ozone,Parts per million,0.037235,38.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-24,Ozone,Parts per million,0.023059,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-25,Ozone,Parts per million,0.022647,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-26,Ozone,Parts per million,0.020824,21.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-27,Ozone,Parts per million,0.025824,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-28,Ozone,Parts per million,0.016765,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-29,Ozone,Parts per million,0.025294,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-09-30,Ozone,Parts per million,0.025294,42.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-01,Ozone,Parts per million,0.023118,36.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-02,Ozone,Parts per million,0.028706,40.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-03,Ozone,Parts per million,0.034824,47.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-04,Ozone,Parts per million,0.035471,44.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-05,Ozone,Parts per million,0.030941,38.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-06,Ozone,Parts per million,0.028647,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-07,Ozone,Parts per million,0.023118,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-08,Ozone,Parts per million,0.026882,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-09,Ozone,Parts per million,0.022647,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-10,Ozone,Parts per million,0.027118,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-11,Ozone,Parts per million,0.025824,39.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-12,Ozone,Parts per million,0.017588,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-13,Ozone,Parts per million,0.014588,17.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-14,Ozone,Parts per million,0.019765,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-15,Ozone,Parts per million,0.026176,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-16,Ozone,Parts per million,0.023529,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-17,Ozone,Parts per million,0.011706,14.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-18,Ozone,Parts per million,0.025294,33.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-19,Ozone,Parts per million,0.026412,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-20,Ozone,Parts per million,0.020647,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-21,Ozone,Parts per million,0.024882,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-22,Ozone,Parts per million,0.020588,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-23,Ozone,Parts per million,0.018471,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-24,Ozone,Parts per million,0.035588,38.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-25,Ozone,Parts per million,0.036765,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-26,Ozone,Parts per million,0.032235,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-27,Ozone,Parts per million,0.027118,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-28,Ozone,Parts per million,0.014529,15.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-29,Ozone,Parts per million,0.018176,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-30,Ozone,Parts per million,0.029353,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-10-31,Ozone,Parts per million,0.029412,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-01,Ozone,Parts per million,0.023647,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-02,Ozone,Parts per million,0.028706,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-03,Ozone,Parts per million,0.040412,41.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-04,Ozone,Parts per million,0.014471,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-05,Ozone,Parts per million,0.023765,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-06,Ozone,Parts per million,0.037588,41.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-07,Ozone,Parts per million,0.021412,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-08,Ozone,Parts per million,0.019176,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-09,Ozone,Parts per million,0.022824,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-10,Ozone,Parts per million,0.024765,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-11,Ozone,Parts per million,0.013235,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-12,Ozone,Parts per million,0.017765,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-13,Ozone,Parts per million,0.029647,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-14,Ozone,Parts per million,0.011588,21.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-15,Ozone,Parts per million,0.025882,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-16,Ozone,Parts per million,0.036412,43.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-17,Ozone,Parts per million,0.028176,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-18,Ozone,Parts per million,0.025059,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-19,Ozone,Parts per million,0.025824,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-20,Ozone,Parts per million,0.022824,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-21,Ozone,Parts per million,0.015118,18.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-22,Ozone,Parts per million,0.018294,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-23,Ozone,Parts per million,0.023294,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-24,Ozone,Parts per million,0.035941,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-25,Ozone,Parts per million,0.019294,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-26,Ozone,Parts per million,0.017,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-27,Ozone,Parts per million,0.025824,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-28,Ozone,Parts per million,0.024765,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-29,Ozone,Parts per million,0.016882,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-11-30,Ozone,Parts per million,0.031588,33.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-01,Ozone,Parts per million,0.019529,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-02,Ozone,Parts per million,0.01,15.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-03,Ozone,Parts per million,0.015412,17.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-04,Ozone,Parts per million,0.022765,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-05,Ozone,Parts per million,0.026294,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-06,Ozone,Parts per million,0.021765,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-07,Ozone,Parts per million,0.015235,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-08,Ozone,Parts per million,0.031,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-09,Ozone,Parts per million,0.024824,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-10,Ozone,Parts per million,0.012294,18.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-11,Ozone,Parts per million,0.024176,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-12,Ozone,Parts per million,0.022882,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-13,Ozone,Parts per million,0.014824,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-14,Ozone,Parts per million,0.021647,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-15,Ozone,Parts per million,0.010353,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-16,Ozone,Parts per million,0.023059,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-17,Ozone,Parts per million,0.02475,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-18,Ozone,Parts per million,0.026882,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-19,Ozone,Parts per million,0.019529,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-20,Ozone,Parts per million,0.010176,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-21,Ozone,Parts per million,0.005294,9.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-22,Ozone,Parts per million,0.003647,5.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-23,Ozone,Parts per million,0.012706,16.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-24,Ozone,Parts per million,0.012235,14.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-25,Ozone,Parts per million,0.025353,27.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-26,Ozone,Parts per million,0.018588,21.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-27,Ozone,Parts per million,0.002412,6.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-28,Ozone,Parts per million,0.012,16.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-29,Ozone,Parts per million,0.007235,9.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-30,Ozone,Parts per million,0.023412,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2023-12-31,Ozone,Parts per million,0.01375,17.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-01,Ozone,Parts per million,0.025294,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-02,Ozone,Parts per million,0.022,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-03,Ozone,Parts per million,0.016118,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-04,Ozone,Parts per million,0.033059,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-05,Ozone,Parts per million,0.016588,26.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-06,Ozone,Parts per million,0.016235,21.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-07,Ozone,Parts per million,0.012235,16.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-08,Ozone,Parts per million,0.019882,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-09,Ozone,Parts per million,0.026333,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-10,Ozone,Parts per million,0.026941,28.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-11,Ozone,Parts per million,0.019529,21.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-12,Ozone,Parts per million,0.028471,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-13,Ozone,Parts per million,0.023727,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-14,Ozone,Parts per million,0.024412,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-15,Ozone,Parts per million,0.027647,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-16,Ozone,Parts per million,0.031,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-17,Ozone,Parts per million,0.028824,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-18,Ozone,Parts per million,0.021765,25.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-19,Ozone,Parts per million,0.030647,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-20,Ozone,Parts per million,0.033235,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-21,Ozone,Parts per million,0.025412,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-22,Ozone,Parts per million,0.027353,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-23,Ozone,Parts per million,0.014647,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-24,Ozone,Parts per million,0.010286,11.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-25,Ozone,Parts per million,0.001824,3.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-26,Ozone,Parts per million,0.003118,6.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-27,Ozone,Parts per million,0.009118,11.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-28,Ozone,Parts per million,0.021,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-29,Ozone,Parts per million,0.023118,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-30,Ozone,Parts per million,0.014765,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-01-31,Ozone,Parts per million,0.013059,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-01,Ozone,Parts per million,0.018941,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-02,Ozone,Parts per million,0.017412,18.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-03,Ozone,Parts per million,0.012647,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-04,Ozone,Parts per million,0.015059,19.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-05,Ozone,Parts per million,0.021647,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-06,Ozone,Parts per million,0.021118,32.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-07,Ozone,Parts per million,0.012647,22.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-08,Ozone,Parts per million,0.035353,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-09,Ozone,Parts per million,0.037941,40.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-10,Ozone,Parts per million,0.023118,23.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-11,Ozone,Parts per million,0.018,20.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-12,Ozone,Parts per million,0.023706,24.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-13,Ozone,Parts per million,0.027647,29.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-14,Ozone,Parts per million,0.020294,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-15,Ozone,Parts per million,0.031882,34.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-16,Ozone,Parts per million,0.03,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-17,Ozone,Parts per million,0.034529,33.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-18,Ozone,Parts per million,0.034706,37.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-19,Ozone,Parts per million,0.019588,31.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-20,Ozone,Parts per million,0.017471,30.0
0060,GT Craig NCore PAMS,E. 14TH & ORANGE,41.492117,-81.678449,2024-02-21,Ozone,Parts per million,0.041083,41.0
